bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,Ian Hanomansing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ian_Hanomansing,,,Q3147274,Ian_Hanomansing
,Icar,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Icar,,,Q5985032,Icar
,Icehouse pieces,1987,,"Andy Looney,Andrew Looney",,Looney Labs,,,,,,,,,,,,,,,,,,,,,,,,,,,Icehouse_pieces,,,Q5985651,Icehouse_pieces
,Icing (game),,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Icing_(game),,,Q5986470,Icing_(game)
,Illuminati: New World Order,1994,,"Steve Jackson (American game designer),ستيف جاكسون,Steve Jackson (Unternehmer, 1953),Steve Jackson (autor de juegos estadounidense),Steve Jackson (auteur de jeux américain),Steve Jackson (1953),スティーブ・ジャクソン (アメリカ合衆国のゲームデザイナー),스티브 잭슨 (미국의 게임 디자이너),Steve Jackson (amerykański projektant gier),Steve Jackson (designer de jogos americano),Steve Jackson (speldesigner),史蒂夫·傑克遜 (美國)",,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",2,,,,,,12,,,,,,,,,,,,,,,,,,,,Illuminati:_New_World_Order,,,Q3148739,Illuminati:_New_World_Order
,Illuminati (game),,,"Steve Jackson (American game designer),ستيف جاكسون,Steve Jackson (Unternehmer, 1953),Steve Jackson (autor de juegos estadounidense),Steve Jackson (auteur de jeux américain),Steve Jackson (1953),スティーブ・ジャクソン (アメリカ合衆国のゲームデザイナー),스티브 잭슨 (미국의 게임 디자이너),Steve Jackson (amerykański projektant gier),Steve Jackson (designer de jogos americano),Steve Jackson (speldesigner),史蒂夫·傑克遜 (美國)",,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",2,,,,,,,,,,,,,,,,,,,,,,,,,,Illuminati_(game),,,Q1658898,Illuminati_(game)
,Illusion of Gaia,,,"Quintet (company),Quintet,Quintet (entreprise),クインテット (ゲーム会社),Quintet (azienda),Quintet (computerspelbedrijf)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Illusion_of_Gaia,,,Q1658920,Illusion_of_Gaia
,Image (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Image_(board_game),,,,Image_(board_game)
,Imaginary Thirteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imaginary_Thirteen,,,Q6002499,Imaginary_Thirteen
,Imaginiff,,,,,Buffalo Games,3,,,,,,10,,,,,,,,,,,,,,,,,,,,Imaginiff,,,Q6002864,Imaginiff
,Imajica,,,,,"HarperCollins,هاربر كولنز,ハーパーコリンズ,하퍼콜린스,Harper Collins,哈珀柯林斯",,,,,,,,,,,,,,,,,,,,,,,,,,,Imajica,,,Q3148941,Imajica
,Immortal: The Invisible War,1993,,,,Precedence Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,Immortal:_The_Invisible_War,,,Q6005308,Immortal:_The_Invisible_War
,Immortal Draw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Immortal_Draw,,,Q124994,Immortal_Draw
,Immortal Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Immortal_Game,,,Q723704,Immortal_Game
,Immortal Losing Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Immortal_Losing_Game,,,Q3149119,Immortal_Losing_Game
,Immortal Zugzwang Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Immortal_Zugzwang_Game,,,Q390615,Immortal_Zugzwang_Game
,Imperial (board game),,,"Mac Gerdts,Walther Gerdts",,"Rio Grande Games,리오 그란데 게임즈",2,,,,,,12,,,,,,,,,,,,,,,,,,,,Imperial_(board_game),,,Q1660280,Imperial_(board_game)
,Imperial 2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imperial_2030,,,Q6006342,Imperial_2030
,Imperial Commander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imperial_Commander,,,Q6006504,Imperial_Commander
,Imperium (board game),,,"Marc Miller (game designer),Marc Miller,マーク・ミラー",,"Game Designers' Workshop,Avalanche Press,ゲームデザイナーズ・ワークショップ,アヴァランチ・プレス",,,,,,,,,,,,,,,,,,,,,,,,,,,Imperium_(board_game),,,Q6007053,Imperium_(board_game)
,InSpectres,2002,,Jared Sorensen,,Memento Mori Theatricks,,,,,,,,,,,,,,,,,,,,,,,,,,,InSpectres,,,Q2613589,InSpectres
,In Nomine (role-playing game),1997,,Derek Pearcy,,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,In_Nomine_(role-playing_game),,,Q3149647,In_Nomine_(role-playing_game)
,In Nomine Satanis/Magna Veritas,1989,,"Croc (game designer),Croc (auteur de jeux)",,"Asmodee,Asmodée Editions,Asmodee Éditions,Asmodée Éditions",,,,,,,,,,,,,,,,,,,,,,,,,,,In_Nomine_Satanis/Magna_Veritas,,,Q778991,In_Nomine_Satanis/Magna_Veritas
12205,In a Pickle (card game),,,,,Gamewright Games,2,,,,,,10,,,,,,,,,,,,,,,,,,,,In_a_Pickle_(card_game),,,Q6011438,In_a_Pickle_(card_game)
,In the Labyrinth (supplement),1977,,"Steve Jackson (American game designer),ستيف جاكسون,Steve Jackson (Unternehmer, 1953),Steve Jackson (autor de juegos estadounidense),Steve Jackson (auteur de jeux américain),Steve Jackson (1953),スティーブ・ジャクソン (アメリカ合衆国のゲームデザイナー),스티브 잭슨 (미국의 게임 디자이너),Steve Jackson (amerykański projektant gier),Steve Jackson (designer de jogos americano),Steve Jackson (speldesigner),史蒂夫·傑克遜 (美國)",,"Metagaming Concepts,Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,In_the_Labyrinth_(supplement),,,,In_the_Labyrinth_(supplement)
,Inazuma Eleven TCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inazuma_Eleven_TCG,,,Q5364895,Inazuma_Eleven_TCG
,Incunabula (video game),,,,,"Avalon Hill,アバロンヒル",,,,,,,,,,,,,,,,,,,,,,,,,,,Incunabula_(video_game),,,Q3149987,Incunabula_(video_game)
,Incursion,1992,,Richard Tucholka,,Tri Tac Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Incursion,,,,Incursion
,Indian (card game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indian_(card_game),,,Q6019766,Indian_(card_game)
,Indian Marriage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indian_Marriage,,,,Indian_Marriage
,Indian chess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indian_chess,,,,Indian_chess
,Indiana Jones and the Tomb of the Templars,,,,,West End Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana_Jones_and_the_Tomb_of_the_Templars,,,Q16252709,Indiana_Jones_and_the_Tomb_of_the_Templars
,Indie role-playing game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indie_role-playing_game,,,Q336522,Indie_role-playing_game
116954,Indigo (board game),2012,,"Reiner Knizia,ライナー・クニツィア,라이너 크니치아",,Ravensburger,2,,,,,,,,,,,,,,,,,,,,,,,,,,Indigo_(board_game),,,,Indigo_(board_game)
,Industry Giant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industry_Giant,,,Q1194566,Industry_Giant
,Industry Giant II,,,,,"JoWooD,JoWooD Entertainment,JoWooD Productions,Jowood Entertainment,JoWooD娱乐",,,,,,,,,,,,,,,,,,,,,,,,,,,Industry_Giant_II,,,Q2588246,Industry_Giant_II
,Industryplayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industryplayer,,,,Industryplayer
,Infinite Armies,,,,,Blacksburg Tactical Research Center,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinite_Armies,,,Q6029739,Infinite_Armies
,Infinity (wargame),2005,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity_(wargame),,,Q1567364,Infinity_(wargame)
,Ingenious (board game),,,"Reiner Knizia,ライナー・クニツィア,라이너 크니치아",,"Sophisticated Games,Fantasy Flight Games,Kosmos (publisher),Franckh-Kosmos,Verlagsanstalt Kosmos,Kosmos (entreprise)",1,,,,,,10,,,,,,,,,,,,,,,,,,,,Ingenious_(board_game),,,Q1307125,Ingenious_(board_game)
,Initial D,,,,,"Kodansha,كودانشا,Kōdansha,Kódanša,講談社,고단샤,Коданся,讲谈社",,,,,,,,,,,,,,,,,,,,,,,,,,,Initial_D,,,Q164883,Initial_D
,Inkan aarre,,,Kari Mannerla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkan_aarre,,,Q6034560,Inkan_aarre
,Inkognito,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,Inkognito,,,Q462993,Inkognito
,Innistrad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Innistrad,,,Q2066478,Innistrad
,Inquisitor (game),,,Gavin Thorpe,,"Games Workshop,ゲームズワークショップ,게임 워크숍",2,,,,,,12,,,,,,,,,,,,,,,,,,,,Inquisitor_(game),,,Q3151489,Inquisitor_(game)
,Intelligence (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intelligence_(solitaire),,,Q6043849,Intelligence_(solitaire)
,International draughts,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,International_draughts,,,Q989473,International_draughts
,Interregnum (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interregnum_(solitaire),,,Q6056596,Interregnum_(solitaire)
,Into the Troll Realms,,,"Sandy Petersen,Greg Stafford,ساندي بيترسن,サンディ・ピーターセン,桑迪·皮特森,غريغ ستافورد,グレッグ・スタフォード",,"Avalon Hill,アバロンヒル",,,,,,,,,,,,,,,,,,,,,,,,,,,Into_the_Troll_Realms,,,,Into_the_Troll_Realms
,Intopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intopia,,,Q7583634,Intopia
,Intrigue (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intrigue_(solitaire),,,Q6058663,Intrigue_(solitaire)
,Inuyasha,,,,,"Shogakukan,شوغاكوكان,Shōgakukan,小学館,쇼가쿠칸,小學館",,,,,,,,,,,,,,,,,,,,,,,,,,,Inuyasha,,,Q182056,Inuyasha
,Invasion: Earth (board game),,,"Frank Chadwick,Marc Miller (game designer),Marc Miller,マーク・ミラー",,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Invasion:_Earth_(board_game),,,,Invasion:_Earth_(board_game)
,Invasion (2300 AD),,,J. Andrew Keith,,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Invasion_(2300_AD),,,,Invasion_(2300_AD)
,Invasion America (board wargame),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invasion_America_(board_wargame),,,Q6059572,Invasion_America_(board_wargame)
,Irensei,,,,,,2,,,,,,5,,,,,,,,,,,,,,,,,,,,Irensei,,,Q6069377,Irensei
,Irish Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Irish_Switch,,,,Irish_Switch
,Iron Dragon (board game),,,Darwin Bromley,,Mayfair Games,2,,,,,,,,,,,,,,,,,,,,,,,,,,Iron_Dragon_(board_game),,,Q6072471,Iron_Dragon_(board_game)
,Iron Heroes,2005,,Mike Mearls,,Fiery Dragon Productions,,,,,,,,,,,,,,,,,,,,,,,,,,,Iron_Heroes,,,Q6072576,Iron_Heroes
,Iron Kingdoms,2004,,,,Privateer Press,,,,,,,,,,,,,,,,,,,,,,,,,,,Iron_Kingdoms,,,,Iron_Kingdoms
,Ironclad (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ironclad_(game),,,Q6073106,Ironclad_(game)
,Ironclaw,1999,,Jason Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ironclaw,,,,Ironclaw
,Isola (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isola_(board_game),,,,Isola_(board_game)
,Israeli whist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Israeli_whist,,,Q6087683,Israeli_whist
,Istanbul (board game),2014,,"Rüdiger Dorn,روديغر دورن",,"Albi,ألبي,Albi (Llenguadoc),Albi (Kalabrien),Αλμπί,Albi (Francio),Albi (Italio),Albi (Italia),Albi (Tarn),Albi (Italie),Albi (Francia),アルビ (イタリア),アルビ,알비,Albi (Italië),Albi (Frankrijk),Albi (Francja),Albi (Włochy),Albi (França),Albi (Itália),Альби,Альби (Калабрия),Albi, Kalabrien,Альбі (провінція Катандзаро),Альбі (Тарн),阿尔比",2,,,,,,10,,,,,,,,,,,,,,,,,,,,Istanbul_(board_game),,,,Istanbul_(board_game)
,It's Alive! (card game),,,,,,2,,,,,,12,,,,,,,,,,,,,,,,,,,,It's_Alive!_(card_game),,,Q6089722,It's_Alive!_(card_game)
,It's a Crime (play-by-mail game),,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,It's_a_Crime_(play-by-mail_game),,,,It's_a_Crime_(play-by-mail_game)
,Italian Damone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italian_Damone,,,Q6092712,Italian_Damone
,Jabberwocky (card game),,,,,,2,,,,,,10,,,,,,,,,,,,,,,,,,,,Jabberwocky_(card_game),,,Q1676823,Jabberwocky_(card_game)
,Jack (playing card),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack_(playing_card),,,Q510474,Jack_(playing_card)
,Jack Change It,,,,,,2,,,,,,5,,,,,,,,,,,,,,,,,,,,Jack_Change_It,,,Q6111640,Jack_Change_It
,Jack Scruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack_Scruby,,,Q6115068,Jack_Scruby
,Jade Empire,,,Kevin Martens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jade_Empire,,,Q1143738,Jade_Empire
,Jadeclaw,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jadeclaw,,,,Jadeclaw
,Jagged Alliance 2,,,,,TalonSoft,,,,,,,,,,,,,,,,,,,,,,,,,,,Jagged_Alliance_2,,,Q2996015,Jagged_Alliance_2
54043,Jaipur (card game),,,,,"GameWorks,Asmodee,Asmodée Editions,Asmodee Éditions,Asmodée Éditions",2,,,,,,12,,,,,,,,,,,,,,,,,,,,Jaipur_(card_game),,,,Jaipur_(card_game)
,Jambo (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jambo_(board_game),,,,Jambo_(board_game)
,Jambo (card game),,,"Rüdiger Dorn,روديغر دورن",,"Rio Grande Games,Kosmos (publisher),리오 그란데 게임즈,Franckh-Kosmos,Verlagsanstalt Kosmos,Kosmos (entreprise)",2,,,,,,10,,,,,,,,,,,,,,,,,,,,Jambo_(card_game),,,Q1679858,Jambo_(card_game)
,James Bond 007 (card game),,,,,Target Games,2,,,,,,,,,,,,,,,,,,,,,,,,,,James_Bond_007_(card_game),,,,James_Bond_007_(card_game)
,James Bond 007 (role-playing game),1983,,Gerry Klug,,"Avalon Hill,アバロンヒル",,,,,,,,,,,,,,,,,,,,,,,,,,,James_Bond_007_(role-playing_game),,,Q3160946,James_Bond_007_(role-playing_game)
,James while John had had had had had had had had had had had a better effect on the teacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James_while_John_had_had_had_had_had_had_had_had_had_had_had_a_better_effect_on_the_teacher,,,Q1140110,James_while_John_had_had_had_had_had_had_had_had_had_had_had_a_better_effect_on_the_teacher
,Janggi,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Janggi,,,Q715883,Janggi
,Janus chess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Janus_chess,,,,Janus_chess
,Jarmo (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jarmo_(game),,,Q6160364,Jarmo_(game)
,Jass,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Jass,,,Q786768,Jass
,Java (board game),,,,,,2,,,,,,12,,,,,,,,,,,,,,,,,,,,Java_(board_game),,,Q1684168,Java_(board_game)
,Jedi Knights Trading Card Game,,,,,"Decipher, Inc.,Decipher (entreprise),Decipher (azienda)",2,,,,,,,,,,,,,,,,,,,,,,,,,,Jedi_Knights_Trading_Card_Game,,,Q6172771,Jedi_Knights_Trading_Card_Game
,Jenga,,,"Leslie Scott (game designer),ليزلي سكوت (مصممة),Leslie Scott (Spieleautorin),Leslie Scott",,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,Jenga,,,Q869870,Jenga
,Jerry's Nugget playing cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jerry's_Nugget_playing_cards,,,Q3177441,Jerry's_Nugget_playing_cards
,Jetan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jetan,,,Q1099092,Jetan
,Jeu Royal de la Guerre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeu_Royal_de_la_Guerre,,,Q6189263,Jeu_Royal_de_la_Guerre
,Jeu des petits chevaux,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Jeu_des_petits_chevaux,,,Q669917,Jeu_des_petits_chevaux
,Jhyap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jhyap,,,Q6191231,
,Jillian Michaels' Fitness Ultimatum 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jillian_Michaels'_Fitness_Ultimatum_2009,,,Q10306913,Jillian_Michaels'_Fitness_Ultimatum_2009
,Jinsei Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jinsei_Game,,,Q6202748,Jinsei_Game
,Jinsei Game 64,,,,,"Takara,タカラ (玩具メーカー),Takara (företag),特佳麗",,,,,,,,,,,,,,,,,,,,,,,,,,,Jinsei_Game_64,,,Q3179240,Jinsei_Game_64
,JoWooD Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JoWooD_Entertainment,,,,JoWooD_Entertainment
,Join Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Join_Five,,,Q3324388,Join_Five
,Joker (playing card),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joker_(playing_card),,,Q221783,Joker_(playing_card)
,Jokers in Solitaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jokers_in_Solitaire,,,Q6269756,Jokers_in_Solitaire
,Jolly Darkie Target Game,,,,,McLoughlin Brothers,,,,,,,,,,,,,,,,,,,,,,,,,,,Jolly_Darkie_Target_Game,,,,Jolly_Darkie_Target_Game
,Jones in the Fast Lane,,,,,"Sierra Entertainment,سييرا إنترتينمنت,シエラエンターテインメント,시에라 엔터테인먼트,雪乐山",,,,,,,,,,,,,,,,,,,,,,,,,,,Jones_in_the_Fast_Lane,,,Q970426,Jones_in_the_Fast_Lane
,Jorune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorune,,,,Jorune
,Josephine (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josephine_(solitaire),,,,Josephine_(solitaire)
,Jotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jotto,,,Q6294486,Jotto
,Journey Through Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journey_Through_Europe,,,Q6296421,Journey_Through_Europe
,Jovian Chronicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jovian_Chronicles,,,Q3187178,Jovian_Chronicles
,Jubilee (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jubilee_(solitaire),,,Q6301798,Jubilee_(solitaire)
,Judge's Screen,,,,,"TSR, Inc.,Tactical Studies Rules,TSR (entreprise),TSR (ゲーム出版社),TSR (公司)",,,,,,,,,,,,,,,,,,,,,,,,,,,Judge's_Screen,,,,Judge's_Screen
,Judge Dredd: The Role-Playing Game,1985,,"Rick Priestley,Marc Gascoigne,Пристли, Рик,マーク・ガスコイン",,"Games Workshop,ゲームズワークショップ,게임 워크숍",,,,,,,,,,,,,,,,,,,,,,,,,,,Judge_Dredd:_The_Role-Playing_Game,,,,Judge_Dredd:_The_Role-Playing_Game
,Judge Dredd (role-playing game),2018,,"Robert J. Schwalb,Russ Morrissey",,EN World,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge_Dredd_(role-playing_game),,,Q3187949,Judge_Dredd_(role-playing_game)
,Judkins shogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judkins_shogi,,,Q6303801,Judkins_shogi
,Jul-Gonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jul-Gonu,,,Q6305576,Jul-Gonu
,Julepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julepe,,,Q6305674,Julepe
,Jungle (board game),,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Jungle_(board_game),,,Q2595970,Jungle_(board_game)
,Jungle Speed,,,,,"Asmodee,Asmodée Editions,Asmodee Éditions,Asmodée Éditions",2,,,,,,6,,,,,,,,,,,,,,,,,,,,Jungle_Speed,,,Q17270,Jungle_Speed
,Junta (game),,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Junta_(game),,,Q1660399,Junta_(game)
,Jury Box (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jury_Box_(game),,,Q6315456,Jury_Box_(game)
,Just One (board game),2018,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,Just_One_(board_game),,,,Just_One_(board_game)
,"Justice, Inc. (role-playing game)",1984,,"Steve Peterson (game designer),Aaron Allston,Michael A. Stackpole,Стэкпол, Майкл",,Hero Games,,,,,,,,,,,,,,,,,,,,,,,,,,,"Justice,_Inc._(role-playing_game)",,,Q6316825,"Justice,_Inc._(role-playing_game)"
4984,Jutland (board game),1967,,,,"Avalon Hill,アバロンヒル",,,,,,,,,,,,,,,,,,,,,,,,,,,Jutland_(board_game),,,Q6318715,Jutland_(board_game)
,Jutland (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jutland_(game),,,,Jutland_(game)
,Juvenile Orion,,,,,"Enix,إنكس,Enix (Unternehmen),Enix (empresa),Enix (entreprise),エニックス,에닉스,Enix Corporation,艾尼克斯",,,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile_Orion,,,Q6318934,Juvenile_Orion
,K2 (board game),2011,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,K2_(board_game),,,,K2_(board_game)
,KGS Go Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KGS_Go_Server,,,Q1571154,KGS_Go_Server
,KID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KID,,,Q2255185,KID
,KZ Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KZ_Manager,,,Q1528440,KZ_Manager
,Ka-Bala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ka-Bala,,,Q6343087,Ka-Bala
,Kabufuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kabufuda,,,Q1639025,Kabufuda
,Kachufool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kachufool,,,Q6344722,Kachufool
,Kafer Dawn,,,"William H. Keith Jr.,وليم إتش. كيث جونيور,William H. Keith, Jr.",,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Kafer_Dawn,,,,Kafer_Dawn
,Kafer Sourcebook,,,"William H. Keith Jr.,وليم إتش. كيث جونيور,William H. Keith, Jr.",,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Kafer_Sourcebook,,,,Kafer_Sourcebook
,Kaga Create,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaga_Create,,,Q4042038,Kaga_Create
,Kaibun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaibun,,,Q350049,Kaibun
,Kaijudo (TV series),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaijudo_(TV_series),,,,Kaijudo_(TV_series)
,Kaiser (card game),,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Kaiser_(card_game),,,Q6348393,Kaiser_(card_game)
,Kaiser (video game),,,,,Ariolasoft,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaiser_(video_game),,,Q1721580,Kaiser_(video_game)
,Kalah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalah,,,Q1721933,Kalah
,Kalmo,,,Risto Hieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalmo,,,,Kalmo
,Kalooki,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,Kalooki,,,Q6354261,Kalooki
,Kamigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamigawa,,,Q3997193,Kamigawa
,Kamisado,,,,,,2,,,,,,10,,,,,,,,,,,,,,,,,,,,Kamisado,,,Q333677,Kamisado
,Kanawa Land Vehicles,,,Nigel Findley,,West End Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Kanawa_Land_Vehicles,,,,Kanawa_Land_Vehicles
,Kangaroo word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kangaroo_word,,,Q6362606,Kangaroo_word
,Kantai Collection,,,,,"Sega,Kadokawa Corporation,DMM.com,سيجا,Sega (enpresa),セガ,Sega (azienda),세가,世嘉",,,,,,,,,,,,,,,,,,,,,,,,,,,Kantai_Collection,,,,Kantai_Collection
,Kaooa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaooa,,,Q6366173,Kaooa
,Karnöffel,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Karnöffel,,,Q458258,Karnöffel
,Karuba (board game),2015,,"Rüdiger Dorn,روديغر دورن",,"Habermaaß,Haba (Spielwarenhersteller),Haba,HABA",2,,,,,,,,,,,,,,,,,,,,,,,,,,Karuba_(board_game),,,,Karuba_(board_game)
,Karuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karuta,,,Q1616724,Karuta
,Kasparov versus the World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kasparov_versus_the_World,,,Q1735148,Kasparov_versus_the_World
,Keep Cool (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keep_Cool_(board_game),,,Q6382947,Keep_Cool_(board_game)
,Keltis,,,"Reiner Knizia,ライナー・クニツィア,라이너 크니치아",,"Rio Grande Games,Kosmos (publisher),리오 그란데 게임즈,Franckh-Kosmos,Verlagsanstalt Kosmos,Kosmos (entreprise)",2,,,,,,10,,,,,,,,,,,,,,,,,,,,Keltis,,,Q187794,Keltis
,Kensington (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kensington_(game),,,Q3195259,Kensington_(game)
