bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,Dominion: Update Pack,2016,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,4,,,,,13,,30,60,"eX8uuNlQkQ,v4SfYtS2Lr",,,,,,,,,11,4.0,,,,,EP2qNOp31E,,,,,
,The Stygian Society: The Cursed Library,2019,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,4,,,,,14,,60,120,,,,,,,,,,,,,,,,ERFYd2MJyA,,,,,
,Treasure Chest,2012,,,,"name,id,url,num_games,score,game,images",2,2,,,,,14,,5,10,,qu5BcGjAzk,,,,,,,,2,4.0,,,,,ERX0USacar,,,,,
,Tiny Epic Defenders: Character Meeples - Colossus,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,Eabn31BXdh,,,,,
,Planet Steam,2008,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,5,,,,,14,,90,180,"N0TkEGfEsF,zqFmdU4Fp2,3B3QpKvXD3","AZxlPpi5oq,i8pEFk75OI,wPcKOr57ig,AVY6EvSQTP",,,,,,,,28,3.4999999999999996,,,,,EavWwKUti5,,,,,
,Heroes of Normandie: Carentan Scenario Expansion,,,,,,2,2,,,,,10,,60,90,v4SfYtS2Lr,,,,,,,,,,,,,,,EbZJljwV0P,,,,,
,Psycho Killer,2020,,,,,2,6,,,,,13,,15,30,rrvd68LjOR,,,,,,,,,,,,,,,ElAst4gyEK,,,,,
,Mini Meeples Sampler Pack (12mm): 1-of-each of all 21 colors,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,Eq2mjZYCVf,,,,,
,"Arvalon 8, 3D Printable Sci-fi Terrain and Miniatures",,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,EqqS2vqgdg,,,,,
,Resident Evil 2: The Board Game – Survival Horror Expansion,2018,,,,"id,name,url,num_games,score,game,images",1,4,,,,,4,,90,120,v4SfYtS2Lr,,,,,,,,,,,,,,,EssFHNNhvp,,,,,
,Argent: Mancers of the University Expansion,,,,,"id,name,url,num_games,score,game,images",2,6,,,,,10,,60,180,v4SfYtS2Lr,,,,,,,,,7,4.142857142857143,,,,,EsyUlgWoWu,,,,,
,Dice Throne: Season One Rerolled - Treant vs Ninja,2020,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,2,,,,,8,,20,40,"Bq6M0TJyg7,eX8uuNlQkQ,mavSOM8vjH","R0bGq4cAl4,XM2FYZmBHH",,,,,,,,,,,,,,Et0nKi2bmd,,,,,
,Dragon Ball Z: Perfect Cell,2018,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,4,,,,,14,,30,45,,"9mNukNBxfZ,R0bGq4cAl4,XM2FYZmBHH",,,,,,,,3,3.1666666666666665,,,,,EtDgScWtjJ,,,,,
,Palenque,,,,,"id,name,url,num_games,score,game,images",2,6,,,,,10,,60,75,,,,,,,,,,10,2.3000000000000003,,,,,EuOhoiHlTL,,,,,
,Android: Netrunner - Escalation Data Pack,2016,,,,"id,name,url,num_games,score,game,images",2,2,,,,,14,,45,45,,,,,,,,,,,,,,,,EvbEKg0Fjv,,,,,
,Arkham Horror: The Card Game - The Miskatonic Museum Mythos Pack,2017,,,,"id,name,url,num_games,score,game,images",1,4,,,,,14,,60,120,"eX8uuNlQkQ,v4SfYtS2Lr",,,,,,,,,12,3.75,,,,,ExCAMkjKoO,,,,,
,Legendary Encounters: A Firefly Deck Building Game,2016,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,5,,,,,14,,45,90,"eX8uuNlQkQ,ge8pIhEUGE,Sod2YBWMKi","9mNukNBxfZ,vZsDDAdOoe",,,,,,,,32,3.46875,,,,,EzVTeMgKbP,,,,,
,A Song of Ice & Fire: Tabletop Miniatures Game - Umber Berserkers,2018,,,,"id,name,url,num_games,score,game,images",2,2,,,,,14,,45,60,v4SfYtS2Lr,,,,,,,,,,,,,,,EztyF8U1Mw,,,,,
,Alone Against Fear,2020,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,1,,,,,,,45,75,,,,,,,,,,,,,,,,F05EgiuIyJ,,,,,
,Innovation: Echoes of the Past,2011,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,5,,,,,14,,45,45,v4SfYtS2Lr,,,,,,,,,21,3.571428571428571,,,,,F3kLQIYauw,,,,,
,3D Ludo,,,,,,2,4,,,,,5,,,,HKaYVNIxAJ,R0bGq4cAl4,,,,,,,,,,,,,,FC25SunKPl,,,,,
,Arkham Horror: Pre-painted Miniature - Shan,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,FDe6oTxXGz,,,,,
,A Game of Thrones: The Card Game (Second Edition) - The Faith Militant Chapter Pack,2018,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,4,,,,,14,,60,120,0.1796747967479675}],,,,,,,,,1,3.0,,,,,FEHQgez53z,,,,,
,Star Wars Imperial Assault: Dice Pack,,,,,"id,name,url,num_games,score,game,images",2,5,,,,,14,,120,240,,,,,,,,,,,,,,,,FIDBTcl8N1,,,,,
,Zombie Scientist - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FJ9RJaagpr,,,,,
,Krosmaster: Arena - Duel Pack 3,2016,,,,"name,id,url,num_games,score,game,images",2,2,,,,,14,,45,60,,,,,,,,,,,,,,,,FJov0UgW7N,,,,,
,Kings Cribbage,1997,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,4,,,,,12,,30,30,,"WPytek5P8l,8PN2HE86wg",,,,,,,,1,2.0,,,,,FKtxBn0fWg,,,,,
,Pokémon Trading Card Game: Pikachu & Eevee Poké Ball Deck Box,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,FNlZHV6Bga,,,,,
,The Great Barrier Reef Card Game,2020,,"id,num_games,score,game,url,images",,"id,num_games,score,game,url,images",1,5,,,,,,,,,rrvd68LjOR,,,,,,,,,1,3.0,,,,,FQNCTRFYVK,,,,,
,Bop It! Star Wars R2-D2,2015,,,,"name,id,url,num_games,score,game,images",1,99,,,,,8,,,,,,,,,,,,,2,3.5,,,,,FSa7bvDVYL,,,,,
,"The Sneaky, Snacky Squirrel Card Game",2014,,,,"id,name,url,num_games,score,game,images",3,6,,,,,4,,5,5,"MWoxgHrOJD,eX8uuNlQkQ,HKaYVNIxAJ",,,,,,,,,,,,,,,FVReSs5IUZ,,,,,
,Wood Pile Bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fdp3FhxBVB,,,,,
,Magic: The Gathering Deluxe Loyalty Dice Set - Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fel8GudRNk,,,,,
,"Carcassonne: Meeples (Set of 14: 8 Meeples, 1 MegaMeeple, 1 Builder, 1 Pig, 1 Mayor, 1 Cart, 1 Barn)",,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,FjOjCoouR0,,,,,
,HEXplore It: The Valley of the Dead King - Return to the Valley of the Dead King,2019,,,,"id,name,url,num_games,score,game,images",1,7,,,,,,,,,v4SfYtS2Lr,,,,,,,,,1,4.0,,,,,FjeeaQAMt7,,,,,
,The Lord of the Rings: The Card Game - Road to Rivendell,2012,,,,"id,name,url,num_games,score,game,images",1,2,,,,,14,,30,60,,,,,,,,,,4,3.25,,,,,FqS119zTAJ,,,,,
,Kids on Bikes: Strange Adventures! Volume Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FqW13w5Q3x,,,,,
,Mythos Limited,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,FuBqyy39q7,,,,,
,Arkham Horror: The Card Game - Undimensioned and Unseen Mythos Pack,2017,,,,"id,name,url,num_games,score,game,images",1,4,,,,,14,,60,60,"eX8uuNlQkQ,v4SfYtS2Lr",,,,,,,,,6,3.5,,,,,FxnCHBaZHw,,,,,
,Owl - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FztLy3H3cp,,,,,
,Demons: The 9th Circle of Hell - Apocalypse,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,G13n6xHMxs,,,,,
,Defenders of the Realm: Dragon Expansion,2010,,,,"id,name,url,num_games,score,game,images",1,4,,,,,13,,90,120,v4SfYtS2Lr,,,,,,,,,5,3.8,,,,,G1YyMACCA0,,,,,
,Age of Arguments,1998,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",4,4,,,,,,,120,120,,,,,,,,,,,,,,,,G2qCqh8pip,,,,,
,Thunderbolt Apache Leader: Expansion 2 - Air Assault,2020,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,1,,,,,12,,90,90,v4SfYtS2Lr,,,,,,,,,,,,,,,G73RSJrHXB,,,,,
,Brook City: Keys to the Kingdom Expansion,2019,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,4,,,,,13,,45,120,v4SfYtS2Lr,,,,,,,,,,,,,,,GDYjTU9bKF,,,,,
,4X4,2000,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,4,,,,,10,,20,20,,lA3KUtVFCy,,,,,,,,,,,,,,GDkimoEsG2,,,,,
,Monopoly: Maine Edition,1999,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,"N0TkEGfEsF,7rV11PKqME",,,,,,,,,,,,,,,GJ5AC6SBLv,,,,,
,"Warhammer 40,000: Conquest - Wrath of the Crusaders War Pack",2016,,,,"id,name,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,,,,,,,GSCqfYMSDM,,,,,
,Octopus' Garden: Shark,2012,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,12,,30,30,,,,,,,,,,,,,,,,GTJvf3FiCS,,,,,
,Crooks,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,GYFSjsKPCk,,,,,
,Monopoly: Star Trek Klingon Collector's Edition,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,"N0TkEGfEsF,7rV11PKqME",,,,,,,,,,,,,,,GdczFY4dlq,,,,,
,The Lord of the Rings: The Card Game - Khazad-dûm,2011,,,,"id,name,url,num_games,score,game,images",1,2,,,,,14,,30,30,yq6hVlbM2R,n1GtBt35Rd,,,,,,,,11,4.0,,,,,Gf1fVrpED4,,,,,
,Dragon Ball Super: Playmat - Set 3 V1,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,GgL6nvUshx,,,,,
,Star Trek Deck Building Game: Borg Playmat,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,GksSjJoFu0,,,,,
,Universal Fighting System: SNK Playmore,2006,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,10,,30,30,,,,,,,,,,,,,,,,GmAvUxDEJ4,,,,,
,Tug of Titans: A System Neutral Setting,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,GrXaObgJLz,,,,,
,Princess Mina: Junior Rummy,2016,,,,"name,id,url,num_games,score,game,images",2,4,,,,,5,,20,30,"eX8uuNlQkQ,HKaYVNIxAJ",uZJS07nXF5,,,,,,,,,,,,,,GsmtEWZpg9,,,,,
,In The Stocks (fan expansion to Carcassonne),2010,,"id,num_games,score,game,url,images",,,2,5,,,,,8,,30,45,,,,,,,,,,,,,,,,GtmHWEAWQC,,,,,
,Tian Shang: Lone Wolf Fists,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,GwB9udcotW,,,,,
,Vulcanus,2019,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,10,,60,80,,,,,,,,,,,,,,,,GyFNncY3iz,,,,,
,Descent: Journeys in the Dark Second Edition - Stewards of the Secret Hero and Monster Collection,2016,,,,"id,name,url,num_games,score,game,images",2,5,,,,,14,,120,240,v4SfYtS2Lr,,,,,,,,,2,4.5,,,,,GyYInnTOG5,,,,,
,Blue Brain Bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H86PvsQxVr,,,,,
,Tiny Epic Kingdoms: Card Sleeves,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,H9c4lEaHDR,,,,,
,Arkham Horror: The Card Game - For the Greater Good Mythos Pack,2019,,,,"id,name,url,num_games,score,game,images",1,2,,,,,14,,60,120,"eX8uuNlQkQ,v4SfYtS2Lr",,,,,,,,,,,,,,,HCQ52ESIPj,,,,,
,Metro,1997,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,6,,,,,8,,30,45,"JwHcKqxh33,CWYOF9xu7O","ohABM4GjbC,8PN2HE86wg",,,,,,,,39,2.8974358974358965,,,,,HCkSHoY4uR,,,,,
,Viticulture and Tuscany: Character Meeples (51-Piece Set),,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,HDTGvvuBON,,,,,
,Prince of Undeath: Adventure E3 (D&D 4E),,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,2Gu62aKdma,,,,,,,,,1,3.0,,,,,HGtx3nDLVC,,,,,
,Discretion,1978,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,8,,,,,13,,120,120,,,,,,,,,,2,4.5,,,,,HIX87UOWZQ,,,,,
,Near and Far: Banners (36-Piece Set),,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,HJEOhFGaR3,,,,,
,Fire Tower: Rising Flames Expansion + Reprint 🔥,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,HP5Stm3Mt6,,,,,
,A Song of Ice & Fire: Tabletop Miniatures Game - The Warrior's Sons,2019,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,14,,45,60,v4SfYtS2Lr,,,,,,,,,,,,,,,HQp5zicoqa,,,,,
,Criss Cross,2017,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,6,,,,,8,,10,30,mavSOM8vjH,"R0bGq4cAl4,UHdPUeuqyZ",,,,,,,,8,3.0,,,,,HRckb5TnY5,,,,,
,Monopoly: Wolverhampton Edition,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,"N0TkEGfEsF,7rV11PKqME",,,,,,,,,,,,,,,HRlCYpX2Kl,,,,,
,Mansions of Madness: 76-Piece Game Upgrade Kit,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,HWHHOyZZb6,,,,,
,Argent: Festival of Masks,2018,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,5,,,,,10,,60,150,v4SfYtS2Lr,,,,,,,,,6,3.833333333333333,,,,,Hab2Reuw03,,,,,
,Dungeon Mayhem: Monster Madness,2020,,,,"id,num_games,score,game,url,images",2,6,,,,,,,10,45,"eX8uuNlQkQ,gscaL52VDG",BGrhzIN69D,,,,,,,,4,4.0,,,,,HbrQH7Pd0q,,,,,
,The Omega Virus,1992,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,4,,,,,14,,10,35,,lA3KUtVFCy,,,,,,,,10,3.0,,,,,HhObXUrmnD,,,,,
,Jenga Tetris,2013,,,,"id,name,url,num_games,score,game,images",1,99,,,,,8,,20,20,bKrxqD9mYc,,,,,,,,,,,,,,,HlBNfotE8c,,,,,
,Descent: Journeys in the Dark Second Edition - Ardus Ix'Erebus Lieutenant Miniature Pack,2015,,,,"id,name,url,num_games,score,game,images",2,5,,,,,14,,120,240,v4SfYtS2Lr,,,,,,,,,,,,,,,Ho51KtCLhi,,,,,
,A Game of Thrones: The Card Game (Second Edition) - Someone Always Tells Chapter Pack,2018,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,4,,,,,14,,60,120,"eX8uuNlQkQ,v4SfYtS2Lr",,,,,,,,,1,3.0,,,,,HoABBYjR3d,,,,,
,Legend of the Five Rings Roleplaying - Shadowlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HoTnfejTHX,,,,,
,Tannhauser: Operation Hinansho,2011,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,10,,,,,14,,60,120,v4SfYtS2Lr,,,,,,,,,,,,,,,HwlswaSXIV,,,,,
,1836,2019,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",3,5,,,,,21,,90,150,2bdFPJUvFo,,,,,,,,,2,4.0,,,,,HxnsSD8q4t,,,,,
,Too Many Cooks,2002,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,5,,,,,10,,30,30,"eX8uuNlQkQ,YrDuNj8lvr",,,,,,,,,10,3.0,,,,,Hy9ZbFMIhH,,,,,
,Blood Bowl (2016 edition): Skaven Team Booster,2017,,,,"name,id,url,num_games,score,game,images",2,2,,,,,12,,45,120,,,,,,,,,,,,,,,,Hz7MiyozqL,,,,,
,Disney Villainous: Evil Comes Prepared,2019,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,3,,,,,10,,40,60,"eX8uuNlQkQ,ZTneo8TaIO,Sod2YBWMKi,MHkqIVxwtx","WPytek5P8l,T8JEFYwoqy,XM2FYZmBHH",,,,,,,,25,4.016,,,,,HzUiU8nwtL,,,,,
,The Electronic Age Core Dice D4-D20,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,HzaqXlqKlF,,,,,
,Hornet Leader: The Cthulhu Conflict,,,,,"id,name,url,num_games,score,game,images",1,1,,,,,12,,60,90,,,,,,,,,,1,3.0,,,,,Hzn3bHaDxL,,,,,
,Rapidoodle,,,,,"name,id,url,num_games,score,game,images",2,4,,,,,7,,,,,,,,,,,,,,,,,,,I2t10pfuym,,,,,
,Charades,,,,,"id,name,url,num_games,score,game,images",2,20,,,,,4,,15,20,,,,,,,,,,11,2.6363636363636362,,,,,IAIlHh9oTZ,,,,,
,A Game of Thrones: The Card Game - Wolves of the North Chapter Pack (Revised),,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,"eX8uuNlQkQ,Sod2YBWMKi",,,,,,,,,,,,,,,IAVjViU2Eh,,,,,
,Final Girl: Frightmare on Maple Lane,2021,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,1,,,,,14,,30,45,,,,,,,,,,,,,,,,IAm6H5aAbe,,,,,
,Character Meeple: Water,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,ICCjTQi89f,,,,,
,Street Masters: Aftershock – Stretch Goals,2019,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,4,,,,,14,,45,120,,,,,,,,,,,,,,,,IFO5KCirEh,,,,,
,Minecraft Card Game,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,"eX8uuNlQkQ,djokexoK0U",WPytek5P8l,,,,,,,,13,2.615384615384615,,,,,IJI8csvQyq,,,,,
,Kingdomino: Ice Castle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ILLm7mDkIx,,,,,
,Transparent Acrylic Mini Meeples 12mm (10pcs): White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IWctOTUKMw,,,,,
,Arkham Horror: The Card Game - Point of No Return Mythos Pack,2020,,,,"id,name,url,num_games,score,game,images",1,2,,,,,14,,60,120,,,,,,,,,,,,,,,,IZP66rqhFn,,,,,
,Warfighter: WWII Expansion 32 - Finland 1,2019,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,6,,,,,,,30,90,"eX8uuNlQkQ,v4SfYtS2Lr,jX8asGGR6o,fl3TogdUzX",,,,,,,,,,,,,,,IZmiPf1ySl,,,,,
,Android: Netrunner - The Valley Data Pack,2015,,,,"id,name,url,num_games,score,game,images",2,2,,,,,14,,45,45,,,,,,,,,,2,4.5,,,,,IlauYhyJ9K,,,,,
,Gothic Graveyard,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,IluNDY3NIq,,,,,
,Berrymandering,2020,,"id,num_games,score,game,url,images",,,2,2,,,,,8,,10,20,rrvd68LjOR,,,,,,,,,1,3.5,,,,,IqKKBnArJl,,,,,
,Concordia: Upgrade Kit (95 pcs),,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,Ir8alZnh7m,,,,,
,Deluxe Battleship Movie Edition,2006,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,2,,,,,8,,,,,GsNGxZFNCK,,,,,,,,1,4.0,,,,,IrNVcqF67G,,,,,
,BattleLore (Second Edition): Terrors of the Mists Army Pack,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,v4SfYtS2Lr,,,,,,,,,6,4.166666666666667,,,,,It90pnSJ0K,,,,,
,Imperial Settlers: Premium Resources (28-Piece Set),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Itl5u4EptR,,,,,
,Alien vs Predator: Alien Infant Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IwQHiJh1I2,,,,,
,Frostpunk: The Board Game,2021,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,4,,,,,,,120,150,"ODWOjWAJj3,N0TkEGfEsF,yq6hVlbM2R,djokexoK0U",U3zhCQH7Et,,,,,,,,,,,,,,IybnbvEU2k,,,,,
,Battleships,1931,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,7,,60,60,,GsNGxZFNCK,,,,,,,,1,3.0,,,,,J6jTKwNNRi,,,,,
,KeyForge: Gemini Deck Box - Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J97HyaoXoE,,,,,
,Mansions of Madness: Season of the Witch Expansion,2011,,,,"id,name,url,num_games,score,game,images",2,5,,,,,,,120,180,v4SfYtS2Lr,,,,,,,,,6,3.833333333333333,,,,,JFzHsu4oFB,,,,,
,Sic Creations Inc Terrain & Table top Accessories F.1,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,JK4GfR4LDv,,,,,
,Islebound: Giant Boats (4-Piece Set),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JNSesSIu68,,,,,
,Card Sleeves: Legion - Pickle Rick Dilly Dilly 67 x 92mm,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,JSGGzBmsha,,,,,
,RPG Minimalist Creature Dice & Status / Condition Markers,2019,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,JSby74d7rC,,,,,
,Monopoly Pink Boutique Edition,2006,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,6,,,,,8,,60,60,"N0TkEGfEsF,7rV11PKqME","BGrhzIN69D,mGBzR68m8Z,lA3KUtVFCy,AVY6EvSQTP",,,,,,,,,,,,,,JTuPC1v0RG,,,,,
,Cubo,2014,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,8,,20,20,,"R0bGq4cAl4,9YdRn9J9oZ,lA3KUtVFCy",,,,,,,,4,2.875,,,,,JUnnsNncLA,,,,,
,Pestilence Gladiators Miniatures,,,,,,,,,,,,,,,,"rrvd68LjOR,FC6ElKI9tk",,,,,,,,,,,,,,,JVW5UbhNcg,,,,,
,Remote Possibilities,2002,,,,"id,name,url,num_games,score,game,images",3,6,,,,,,,30,30,,,,,,,,,,1,3.0,,,,,JVeWyLjgww,,,,,
,Canopy,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,JZ5oDhrIVI,,,,,
,Key Bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JcvaIhY7V8,,,,,
,Monster Manual 2 (D&D 4E),,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,2Gu62aKdma,,,,,,,,,1,3.0,,,,,JhSxHURfD0,,,,,
,Zombie in My Pocket,2010,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,8,,,,,11,,30,30,FmGV9rVu1c,,,,,,,,,11,2.727272727272727,,,,,JijHVBzU6M,,,,,
,Zombies!!!: Bag o' Zombies!!!,2002,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,JlQghPOnkD,,,,,
,Scene It? Deluxe Disney Channel,2008,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,JnuUcrK2bS,,,,,
,Dragon Masters Expansion,1992,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,8,,120,120,,,,,,,,,,,,,,,,JsDAjh4ark,,,,,
,Lock 'n Load Tactical: Heroes in Defiance X-Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JuXTCiSqFj,,,,,
,Legend of the Five Rings Roleplaying - Winter's Embrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K0jDl1l2Bw,,,,,
,Dominion: Guilds & Cornucopia,2015,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,13,,24,30,"eX8uuNlQkQ,v4SfYtS2Lr",,,,,,,,,6,4.5,,,,,K3MN4lMowK,,,,,
,Wheat Bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K5Pt9pHqDo,,,,,
,Pirate - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K5cIhDaeBM,,,,,
,Blue Explorer - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KBw5Aee8Uv,,,,,
,Deck Box: Absolute Iconic - Fire,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,KCRvnMnRgH,,,,,
,Sorcerer: Extra Player Board,,,,,"id,name,url,num_games,score,game,images",2,6,,,,,14,,30,90,,,,,,,,,,,,,,,,KCcbF1p7Yy,,,,,
,Consensus,,,,,,,,,,,,,,,,"eX8uuNlQkQ,rrvd68LjOR",,,,,,,,,,,,,,,KDGJw27Igc,,,,,
,Warfighter: WWII Expansion 16 - US Marines United States 3,2019,,,,"name,id,url,num_games,score,game,images",1,6,,,,,,,30,90,"eX8uuNlQkQ,v4SfYtS2Lr,jX8asGGR6o,fl3TogdUzX",,,,,,,,,,,,,,,KEK4C1Kopq,,,,,
,You Reckon?,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,KHkDUvLodA,,,,,
,Adverteasing,1988,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,8,,,,,14,,30,30,,,,,,,,,,1,3.0,,,,,KI48DcVdXC,,,,,
,Castle: The Detective Card Game,2013,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,5,,,,,15,,25,25,eX8uuNlQkQ,"lA3KUtVFCy,XM2FYZmBHH",,,,,,,,,,,,,,KPHAvd1MPQ,,,,,
,The Walking Dead Card Game,2013,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,10,,,,,15,,20,20,eX8uuNlQkQ,"WPytek5P8l,DEvPj5twid",,,,,,,,10,2.0,,,,,KSViqo1kOv,,,,,
,Dr. Watson - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KhQcC8JAiD,,,,,
