"161936,Pandemic Legacy: Season 1,2015,""5496,5497"",""442,378"",14057,""538,15889,2366,5657,8820,1391,15983,8291,5812,9325,7992"",2,4,2,4,4,4,13,11.737704918032787,60,60,""1084,2145"",""2001,2023,2040,2824,2078,2004,2008,2015"",1,,,""64952,3430,24281,25404,61854,62881,62899"",30549,,2,43442,8.60548,1.56506,8.45339,2.8372,4.073770491803279,,,,,,"
"198928,Pandemic: Iberia,2016,5497,""41726,378"",""80022,14057"",""538,15889,2366,5657,1391"",2,5,1,5,4,4,8,10.0625,45,45,""2145,2710"",""2001,2023,2040,2078,2004,2819,2008,2015"",1,,,""64960,43083,5614,10310,3430"",30549,,106,8640,7.91687,1.20785,7.49027,2.5733,,,,,,,"
"221107,Pandemic Legacy: Season 2,2017,""5496,5497"",""442,378"",""80022,14057"",""538,157,47848,2366,8820,1391,8291,5812,9325"",2,4,2,4,4,4,14,12.068181818181818,60,60,""1084,1020,2145"",""2023,2040,2824,2007,2078,2004,2008,2015"",1,,,""64952,3430,24281,25404,41799,62899"",""30549,161936"",,36,12911,8.1316,1.68495,7.80075,3.2321,,,,,,,"
"314040,Pandemic Legacy: Season 0,2020,""5496,5497"",""442,378"",""128614,128613,80022,78938"",""538,157,42032,1391,8291,7466"",2,4,2,4,2,4,14,,45,60,1081,""2001,2023,2040,2824,2078,2004,2015"",1,,,""64952,18192,70948,3430,46190,24281,25404"",""30549,221107"",,135,2583,8.71405,1.49206,7.40741,2.9833,,,,,,,"
"31260,Agricola,2007,5497,10,11507,""234,267,7162,14813,2366,5657,8832,51,1391,18852,6275,8291,5812,7992,8313,3888,9234,2861,538"",1,5,1,5,3,4,12,11.853658536585366,30,150,""1089,1021,1013"",""2847,2903,2984,2043,2040,2914,2819,2829,2015,2082"",,,,""7530,7523,7379,7481,64990,70361,3865,27646,69363,5666,3866"",,,32,64799,7.93654,1.55499,7.82091,3.6391,4.02734375,,,,,,"
"163412,Patchwork,2014,""4666,5499"",10,""11507,130882,130883"",""234,267,157,47848,42032,7162,14813,34522,46577,8832,22650,28415,1391,6214,32866,8291,5812,3218,41676,30399,29242,30677,10,7992,32395,7466,17786,28082"",2,2,2,2,2,2,8,6.425925925925926,15,30,""1009,1028"",""2041,2978,2902,2940,2002,2663,2874"",,,,""26432,24571,70360,54158,65851,61979,33361,57182"",,,92,49283,7.64825,1.14892,7.54155,1.6255,1.0060240963855422,,,,,,"
"300322,Hallertau,2020,5497,10,""105660,11507"",""234,42032,15605,1391,8291,30677"",1,4,1,4,2,2,12,,50,140,""1089,1021,1013,1088,2710"",""2847,2903,2912,2875,2040,2902,2914,2011,2819,2829,2082"",,,,""10643,3866"",,,416,2117,8.15916,1.14533,6.97733,3.2923,,,,,,,"
"84876,The Castles of Burgundy,2011,5497,4958,""11886,4959"",""9,34,9068,5530,858,18852,30677,7466"",2,4,2,4,2,2,12,11.783950617283951,30,90,""1017,1035,1086"",""2072,2978,2026,2004,2002,2826,2935"",,,,""64960,11006,70360,70361,70354,57501,27646,65851,57997,58"",,,15,48591,8.12908,1.23582,8.00856,2.9984,1.0610687022900764,,,,,,"
"109276,Kanban: Driver's Edition,2014,5497,12396,""59283,68048,12396"",""11652,7251,30677,24844,31413"",2,4,2,4,3,4,12,14.2,90,120,""1021,1088"",""2001,2013,2079,2082"",,,,""25292,70361,37838,21991"",,,183,5989,7.83554,1.42479,7.30763,4.3588,,,,,,,"
"228504,Cat Lady,2017,5499,101567,101567,""396,3475,2973,30490,26380,7992,39,36563"",2,4,2,4,2,4,8,7.7894736842105265,15,30,""1089,1002,1079"",""2041,2004"",,,,""7334,65851"",,,925,3861,7.07878,1.1803,6.57184,1.4659,,,,,,,"
"245654,Railroad Ink: Deep Blue Edition,2018,5499,""91211,28238"",110743,""26623,4304,38809,21608,6194,40415,2973,26380,15605,4785,1391,27405,4932"",1,6,1,6,2,2,8,,20,30,""1017,1034"",""2999,2883,2072,2039,2081,2055,2819"",,,,""65328,63161,70360,70948,57676,41222,5666"",,""306881,306882,251678"",466,7881,7.26544,1.1585,6.93137,1.4783,,,,,,,"
"201808,Clank!: A Deck-Building Adventure,2016,""5497,5499"",92370,""60376,73773,31001"",""28072,3475,11043,2366,33706,8291,34801,27470,3242,36563,21053,24844"",2,4,2,4,3,3,12,8.360655737704917,30,60,""1022,1010"",""2041,2664,2875,2947,2685,2078,2661,2897"",,,,""59218,63519,63522,63520,63521,7005,22861,5615,48927,6485"",,,72,29968,7.81584,1.20242,7.64445,2.2182,2.9782608695652173,,,,,,"
"170216,Blood Rage,2015,5497,1533,""24858,12317,1723,12495"",""34793,3475,157,15889,25074,21608,34522,6194,2973,22560,15605,12540,21020,2726,21053"",2,4,3,5,4,4,14,11.757142857142856,60,90,""1010,1046,1047,1082"",""2001,2080,2046,2984,2040,2047,2020"",,,,""68558,66553,64960,25158,8374,53502,62773,5613"",23985,,33,35752,7.99714,1.40292,7.81981,2.882,3.0769230769230766,,,,,,"
"34635,Stone Age,2008,""5497,5499"",928,11825,""133,267,157,9074,34501,2366,5657,5530,18852,6214,8291,3218,7992,694,22,3,38,9235,9234,538,1466"",2,4,2,4,4,4,10,9.767543859649123,60,90,""1017,1021,1036"",""2912,2072,2875,2004,2828,2082"",,,,""70360,70354,28920"",,,120,46139,7.56084,1.24104,7.44765,2.4749,1.008230452674897,,,,,,"
"70149,Ora et Labora,2011,5497,10,11507,""234,267,5657,12540,264,1391,6275,8291,5812,17786,538"",1,4,1,4,3,3,13,12.204545454545455,60,180,""1029,1021,1088,1035,1115,1086"",""2914,2011,2081,2082,2933"",,,,""11006,11546,26397,8496,27646,5666,3866"",,,149,9973,7.70299,1.365,7.3825,3.8989,2.1666666666666665,,,,,,"
